t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,wrench_sensor_0,wrench_sensor_1,wrench_sensor_2,wrench_sensor_3,wrench_sensor_4,wrench_sensor_5,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770937995.985772,-0.722650,0.172735,0.095485,-0.769690,-1.162172,-0.031011,0.000084,0.000052,-0.001237,-0.000000,-0.000218,-0.000405,-0.003246,0.007112,-0.004495,-0.059342,0.033882,0.069181,-0.049121,0.225032,-0.683397,0.003246,-0.007112,0.504495,0.003935,-0.008537,2.005393,24.693893,-5.631454,5.109550,0.180643,0.544203,-0.308655,-0.003935,0.008537,-0.005393,0.001325,0.018715,-0.005458,-0.000064,0.007075,-0.009005,0.000083,0.000052,-0.001236,-0.000000,-0.000217,-0.000405
1770938025.985808,-0.361278,-0.000021,0.063021,-0.172788,-0.062835,-0.644043,-0.000005,0.000021,-0.000189,0.000000,0.000003,0.000016,0.013762,-0.009412,0.005972,-0.076154,0.095233,0.041527,-0.070673,0.169144,-0.668417,-0.013762,0.009412,0.494028,0.004414,0.003502,1.995456,2.537325,-1.739185,25.457232,0.057278,-1.294369,-0.084673,-0.004414,-0.003502,0.004544,-0.011125,-0.002039,0.004408,-0.000112,-0.009566,0.011802,-0.000005,0.000021,-0.000189,0.000000,0.000003,0.000016
1770938079.785761,-0.078540,-0.612611,-0.376992,0.471239,-1.539381,-0.596902,0.000000,0.000000,0.000001,0.000000,0.000000,-0.000001,0.015345,-0.009980,-0.000562,-0.075679,0.094023,0.033490,-0.065073,-0.140464,-0.630526,-0.015345,0.009980,0.500562,-0.001243,0.000136,2.000368,5.682988,-14.684517,19.419261,0.523120,-0.889476,-0.828926,0.001243,-0.000136,-0.000368,0.002052,-0.001425,-0.000369,0.000011,-0.009951,-0.001275,0.000000,0.000000,0.000001,0.000000,0.000000,-0.000001
1770938137.485864,-0.282824,0.031274,0.111995,-0.738274,-0.847894,0.174036,0.000080,0.000142,-0.002039,-0.000000,-0.000336,-0.001248,0.034377,0.009984,0.002385,-0.120740,0.106401,0.065132,-0.031389,0.187811,-0.672652,-0.034377,-0.009984,0.497615,-0.003009,0.002704,1.999136,20.607738,1.717130,14.052190,-0.071335,-0.055943,0.089508,0.003009,-0.002704,0.000864,0.002713,-0.007641,0.000574,0.000048,0.009804,0.005105,0.000080,0.000142,-0.002037,-0.000000,-0.000336,-0.001247
1770938167.585763,0.157080,-0.000002,-0.361163,0.031416,-0.738275,0.329880,-0.000000,0.000002,-0.000120,0.000000,0.000000,-0.000013,0.050265,-0.008477,0.004942,-0.124055,0.135666,0.017246,-0.057560,0.117331,-0.656529,-0.050265,0.008477,0.495058,0.001576,0.009161,1.997465,8.597708,4.250678,23.369844,-0.129529,-0.991159,0.218050,-0.001576,-0.009161,0.002535,-0.011487,-0.014715,0.001698,-0.000084,-0.008954,0.009435,-0.000000,0.000002,-0.000120,0.000000,0.000000,-0.000013
1770938234.685800,-0.157077,0.109834,0.536081,-0.031416,-1.413718,-0.613100,-0.000003,0.000121,-0.002011,-0.000000,0.000001,0.000489,0.027945,0.009991,0.000815,-0.115465,0.101111,0.071198,-0.044281,0.292178,-0.709106,-0.027945,-0.009991,0.499185,0.002807,-0.000600,1.999136,18.743200,-12.734633,-12.623126,0.427404,1.295815,-0.694603,-0.002807,0.000600,0.000864,-0.004340,0.003711,0.001011,0.000016,0.009932,0.001907,-0.000003,0.000121,-0.002009,-0.000000,0.000001,0.000489
1770938328.785821,-0.031417,-0.204151,-0.581860,0.062832,-0.361282,0.172875,0.000001,-0.000053,0.000666,0.000000,-0.000001,-0.000087,0.033084,-0.009989,-0.001659,-0.097459,0.111526,-0.017995,-0.051145,-0.235116,-0.601627,-0.033084,0.009989,0.501659,-0.004492,-0.002215,1.999862,-10.491369,-2.855313,23.161999,0.076513,-1.611831,-0.108612,0.004492,0.002215,0.000138,0.009996,-0.000444,0.000223,0.000033,-0.009864,-0.003643,0.000001,-0.000052,0.000665,0.000000,-0.000001,-0.000087
1770938387.285769,0.204199,0.376987,-0.407974,-0.125664,-0.722562,-0.376986,0.000004,0.000004,-0.000433,-0.000000,-0.000004,-0.000006,0.057338,0.009983,0.003357,-0.140609,0.128290,0.051344,0.026006,-0.035615,-0.644591,-0.057338,-0.009983,0.496643,-0.004447,0.002935,1.998973,15.728903,-4.993767,18.824693,0.173240,-0.484267,-0.284852,0.004447,-0.002935,0.001027,0.005027,-0.009430,0.000436,0.000067,0.009573,0.007268,0.000004,0.000004,-0.000433,-0.000000,-0.000004,-0.000006
1770938446.385778,0.062901,-0.173011,0.442996,0.219911,-0.910984,-0.393526,-0.000069,0.000223,-0.003173,0.000000,-0.000077,0.000827,0.045012,0.009989,0.001637,-0.132975,0.120955,0.066026,-0.036159,0.235922,-0.687423,-0.045012,-0.009989,0.498363,0.002806,0.000337,2.000199,22.621211,-6.861334,9.834483,0.223410,0.253072,-0.356738,-0.002806,-0.000337,-0.000199,-0.005248,0.002092,-0.000052,0.000033,0.009822,0.003717,-0.000069,0.000223,-0.003169,0.000000,-0.000077,0.000826
1770938550.585861,0.424184,-0.753881,-0.363297,-0.722566,-0.722998,0.469387,-0.000069,-0.000101,0.002013,-0.000000,0.000432,0.001852,0.045309,-0.009984,-0.002317,-0.103306,0.116468,-0.052215,-0.012867,-0.352744,-0.540874,-0.045309,0.009984,0.502317,-0.005749,-0.003240,2.000161,-11.605884,12.161875,19.733471,-0.408526,-1.446337,0.649438,0.005749,0.003240,-0.000161,0.013185,0.000144,-0.000022,0.000046,-0.009754,-0.005075,-0.000069,-0.000101,0.002011,-0.000000,0.000432,0.001850
1770938648.385810,0.392691,-0.063687,0.635915,0.157080,-0.094201,-0.788660,0.000008,0.000856,-0.007597,0.000000,-0.000047,0.003262,0.075167,0.009984,0.003630,-0.156996,0.147227,0.048256,0.025362,0.123496,-0.656834,-0.075167,-0.009984,0.496370,0.002735,0.004159,1.999698,14.197187,-9.043096,19.772625,0.300528,-0.565578,-0.480766,-0.002735,-0.004159,0.000302,-0.008758,-0.004721,0.000035,0.000072,0.009402,0.007982,0.000008,0.000855,-0.007589,0.000000,-0.000047,0.003259
1770938678.485759,-0.424163,-0.125801,0.629413,0.596903,-0.062826,-0.487817,0.000048,0.000137,-0.001094,0.000000,-0.000006,0.000871,0.006173,0.007885,-0.024742,-0.072607,0.055013,0.062068,-0.040092,0.178694,-0.670604,-0.006173,-0.007885,0.524742,0.014904,-0.016815,1.998868,13.922359,0.789175,22.051607,-0.031635,-0.712956,0.048238,-0.014904,0.016815,0.001132,-0.008930,0.043985,0.001473,-0.000389,0.008182,-0.049384,0.000047,0.000137,-0.001093,0.000000,-0.000006,0.000870
1770938708.485779,-0.015825,-0.597503,0.681679,-0.392699,-0.722286,-0.029822,0.000117,0.000600,-0.006236,-0.000000,-0.000281,-0.001594,0.049013,-0.000120,0.013904,-0.130215,0.131220,0.050042,-0.052603,0.170038,-0.667981,-0.049013,0.000120,0.486096,0.003338,0.004753,1.997319,18.130651,-0.268461,17.352867,0.014341,-0.301139,-0.016951,-0.003338,-0.004753,0.002681,-0.010333,-0.005405,0.002415,-0.000003,-0.001481,0.027740,0.000117,0.000599,-0.006230,-0.000000,-0.000281,-0.001592
1770938766.985777,0.015870,0.156702,0.585908,0.502655,-1.193507,-0.331095,-0.000162,0.000378,-0.004713,0.000000,-0.000299,0.001228,0.032312,0.009991,0.000682,-0.120719,0.107013,0.071073,-0.043937,0.289531,-0.707856,-0.032312,-0.009991,0.499318,0.003328,-0.000853,1.998399,24.464315,1.304153,-6.983951,-0.041467,1.227316,0.062025,-0.003328,0.000853,0.001601,-0.005004,0.004625,0.001800,0.000014,0.009932,0.001685,-0.000161,0.000378,-0.004708,0.000000,-0.000298,0.001227
1770938812.285788,0.141506,-0.754099,0.519947,0.565487,-1.476435,-0.204379,-0.000134,0.000117,-0.001585,0.000000,-0.000113,0.000175,0.033231,-0.009994,-0.001146,-0.104423,0.120507,0.032245,-0.068248,0.213772,-0.680881,-0.033231,0.009994,0.501146,0.004748,0.001868,2.000059,23.350188,-7.736691,7.942404,0.246416,0.361392,-0.387842,-0.004748,-0.001868,-0.000059,-0.010112,0.001288,-0.000117,0.000023,-0.009903,-0.002621,-0.000134,0.000117,-0.001583,0.000000,-0.000113,0.000175
1770938873.185772,0.267038,-0.251326,-0.219971,-0.644026,-0.848243,-0.314188,-0.000003,-0.000002,0.000060,-0.000000,0.000013,0.000029,0.064818,-0.009982,-0.001897,-0.133909,0.145038,-0.038721,-0.040063,-0.129142,-0.632382,-0.064818,0.009982,0.501897,-0.004764,0.003752,1.999292,13.560619,3.896237,20.951117,-0.132300,-0.676685,0.210028,0.004764,-0.003752,0.000708,0.004732,-0.011176,0.000031,0.000038,-0.009706,-0.004428,-0.000003,-0.000002,0.000060,-0.000000,0.000013,0.000029
1770938903.185818,-0.644029,0.298442,-0.392328,0.015708,-0.675443,0.361335,0.000002,0.000010,-0.000371,0.000000,0.000000,-0.000051,-0.003995,0.005963,-0.023652,-0.051290,0.021568,0.065323,-0.045844,-0.051677,-0.643661,0.003995,-0.005963,0.523652,0.004814,-0.021075,2.002511,12.906226,4.598961,20.870276,-0.175543,-0.698975,0.267981,-0.004814,0.021075,-0.002511,0.012712,0.041264,-0.002749,-0.000282,0.005768,-0.047280,0.000002,0.000010,-0.000371,0.000000,0.000000,-0.000051
1770938959.385782,0.314315,0.124669,0.558847,0.219911,-0.266927,-0.176067,-0.000156,0.000995,-0.009068,0.000000,-0.000108,0.003279,0.072328,0.009986,0.006501,-0.158417,0.147892,0.058275,-0.013138,0.193062,-0.673514,-0.072328,-0.009986,0.493499,-0.004425,0.007754,1.998534,21.441020,1.927766,13.819697,-0.052906,-0.052359,0.083309,0.004425,-0.007754,0.001466,0.000461,-0.017891,0.000168,0.000130,0.009011,0.013676,-0.000156,0.000994,-0.009059,0.000000,-0.000108,0.003276
1770938989.385810,0.219790,0.565067,0.035680,-0.738274,-0.502102,0.412538,0.000121,0.000420,-0.004264,-0.000000,-0.000552,-0.004131,0.069858,0.001578,0.000497,-0.150857,0.149914,0.043538,-0.040153,0.197205,-0.674546,-0.069858,-0.001578,0.499503,0.001173,0.005098,2.001041,22.224892,0.299559,12.504328,0.000676,0.096701,0.010978,-0.001173,-0.005098,-0.001041,-0.006937,-0.007728,-0.001572,0.000002,0.001503,0.001100,0.000121,0.000419,-0.004260,-0.000000,-0.000552,-0.004127
1770939060.785817,-0.282751,-0.361221,-0.315054,0.267035,-0.534115,-0.203764,0.000008,-0.000062,0.000894,0.000000,0.000044,-0.000439,0.020814,-0.009993,-0.002020,-0.081456,0.098986,0.027107,-0.062433,-0.196917,-0.615010,-0.020814,0.009993,0.502020,0.001214,-0.006512,2.000975,-4.031275,-2.960043,24.560341,0.096278,-1.507440,-0.162682,-0.001214,0.006512,-0.000975,0.004143,0.012589,-0.000671,0.000040,-0.009897,-0.004242,0.000008,-0.000062,0.000894,0.000000,0.000044,-0.000439
1770939090.885799,-0.722568,-0.267042,0.329921,0.659734,-0.094246,-0.518452,0.000001,0.000007,-0.000054,0.000000,-0.000002,0.000089,-0.006597,0.004422,-0.008048,-0.049275,0.025995,0.068793,-0.054590,-0.167102,-0.624029,0.006597,-0.004422,0.508048,0.000584,-0.014236,2.000094,3.758388,-1.157575,24.995059,0.033471,-1.242495,-0.053341,-0.000584,0.014236,-0.000094,0.012818,0.025417,-0.000319,-0.000071,0.004311,-0.016109,0.000001,0.000007,-0.000054,0.000000,-0.000002,0.000089
1770939120.985812,0.392672,0.078545,-0.188296,-0.785398,-1.460794,-0.047118,0.000027,-0.000005,-0.000200,-0.000000,-0.000046,-0.000006,0.092096,0.006580,0.032147,-0.167484,0.160907,0.013389,0.044503,-0.159853,-0.624133,-0.092096,-0.006580,0.467853,-0.015050,0.022522,1.997462,25.253002,1.079293,2.854136,-0.042614,0.723392,0.062236,0.015050,-0.022522,0.002538,0.006561,-0.053726,-0.002459,0.000422,0.000639,0.064560,0.000027,-0.000005,-0.000199,-0.000000,-0.000046,-0.000006
1770939159.285820,0.361227,0.423854,0.112374,0.141372,-0.109995,0.659990,0.000056,0.000261,-0.002419,0.000000,0.000039,-0.000255,0.072889,0.009982,0.001122,-0.154101,0.143040,0.043510,0.037330,0.049388,-0.646989,-0.072889,-0.009982,0.498878,-0.004147,0.005233,1.999309,10.565864,12.977405,19.881488,-0.426215,-0.720856,0.679213,0.004147,-0.005233,0.000691,0.002281,-0.013160,-0.000292,0.000022,0.009783,0.002962,0.000056,0.000261,-0.002416,0.000000,0.000039,-0.000255
1770939215.885773,-0.000164,0.109165,0.447634,-0.753982,-0.627423,-0.042427,0.000164,0.000791,-0.007811,-0.000000,-0.000895,-0.004697,0.055530,0.009982,0.001773,-0.143485,0.132467,0.064693,-0.033842,0.234951,-0.686933,-0.055530,-0.009982,0.498227,0.003183,-0.000066,2.000315,20.908916,-9.284894,10.999770,0.319242,0.131408,-0.502703,-0.003183,0.000066,-0.000315,-0.005527,0.003165,-0.000084,0.000035,0.009760,0.004090,0.000164,0.000790,-0.007803,-0.000000,-0.000894,-0.004692
1770939245.885810,-0.298447,-0.094236,-0.376941,0.172788,-1.398006,0.659779,-0.000004,-0.000011,-0.000050,0.000000,-0.000002,-0.000045,0.015848,-0.005591,-0.016469,-0.077853,0.091113,0.040853,-0.062528,0.207391,-0.679008,-0.015848,0.005591,0.516469,0.013554,-0.008843,1.997148,17.064761,11.291444,15.055426,-0.376755,-0.262041,0.607722,-0.013554,0.008843,0.002852,-0.014839,0.028690,0.003221,0.000184,-0.005064,-0.032990,-0.000004,-0.000011,-0.000050,0.000000,-0.000002,-0.000044
1770939275.985815,0.753809,0.281954,0.432175,-0.455531,-0.627726,0.333669,0.000174,0.000790,-0.008060,-0.000000,-0.000592,-0.003802,0.112648,-0.009106,0.031866,-0.179812,0.188271,-0.036969,-0.041797,0.082668,-0.648790,-0.112648,0.009106,0.468134,-0.007739,0.023561,1.998069,25.002196,2.090222,4.307187,-0.071168,0.616862,0.106570,0.007739,-0.023561,0.001931,-0.007459,-0.048887,-0.003658,-0.000579,-0.016196,0.062240,0.000174,0.000789,-0.008052,-0.000000,-0.000592,-0.003798
1770939306.085819,0.628276,0.580671,0.460429,0.471239,-0.204235,0.563412,0.000043,0.000524,-0.004898,0.000000,0.000032,0.002075,0.095590,0.002002,-0.003077,-0.169420,0.166955,0.010330,0.026872,0.111285,-0.653933,-0.095590,-0.002002,0.503077,-0.005755,0.005541,2.000095,11.783389,22.021584,6.661501,-0.727451,0.015431,1.173084,0.005755,-0.005541,-0.000095,0.004737,-0.015164,-0.001559,-0.000012,0.002577,-0.005929,0.000043,0.000523,-0.004893,0.000000,0.000032,0.002072
1770939336.085843,0.455517,-0.581197,0.204521,-0.219911,-1.193794,-0.644134,0.000014,0.000003,-0.000318,-0.000000,-0.000011,0.000108,0.074374,-0.009289,-0.009541,-0.142540,0.153496,-0.040260,-0.040282,-0.053099,-0.644532,-0.074374,0.009289,0.509541,0.005066,-0.001736,1.991342,17.978865,-8.726384,16.239461,0.297844,-0.278253,-0.485712,-0.005066,0.001736,0.008658,-0.007225,0.007305,0.009151,0.000177,-0.007838,-0.019698,0.000014,0.000003,-0.000317,-0.000000,-0.000011,0.000108
1770939405.785815,-0.345552,0.376973,0.252284,0.141372,-1.115254,-0.361550,-0.000023,0.000018,-0.000956,0.000000,-0.000012,0.000267,0.004812,0.009998,-0.001313,-0.079154,0.055791,0.072538,-0.045930,0.270741,-0.700733,-0.004812,-0.009998,0.501313,0.007302,-0.008911,1.998671,24.228304,-6.837269,-4.896173,0.228855,1.068138,-0.361875,-0.007302,0.008911,0.001329,-0.004224,0.022618,0.001479,-0.000026,0.010001,-0.002575,-0.000023,0.000018,-0.000955,0.000000,-0.000012,0.000267
1770939435.885793,0.125812,0.156436,0.335633,0.534071,-0.423693,-0.239614,-0.000148,0.000643,-0.005766,0.000000,-0.000422,0.003994,0.050126,0.000131,0.020435,-0.136456,0.137133,0.060797,-0.062304,0.260865,-0.696855,-0.050126,-0.000131,0.479565,0.000023,0.010433,1.995181,19.333949,3.192076,16.184399,-0.095077,-0.213409,0.151563,-0.000023,-0.010433,0.004819,-0.009658,-0.018690,0.003884,0.000005,-0.001915,0.040785,-0.000148,0.000643,-0.005760,0.000000,-0.000422,0.003990
1770939529.985759,-0.329867,-0.408435,-0.738670,0.125664,-0.863945,-0.549584,-0.000000,0.000028,0.000395,-0.000000,0.000007,-0.000195,0.020724,-0.009986,-0.001180,-0.080783,0.097150,0.020104,-0.057587,-0.270936,-0.586446,-0.020724,0.009986,0.501180,-0.004364,-0.003751,2.000073,-7.379890,1.744431,24.085212,-0.064272,-1.578983,0.102404,0.004364,0.003751,-0.000073,0.011247,0.002382,0.000088,0.000024,-0.009925,-0.002564,-0.000000,0.000028,0.000395,-0.000000,0.000007,-0.000195
1770939559.985782,0.502661,0.596895,-0.738077,0.172788,-0.502650,-0.125753,-0.000006,0.000007,-0.000197,0.000000,-0.000004,0.000089,0.062670,0.009446,0.011407,-0.141644,0.127940,0.031603,0.051923,-0.232332,-0.601444,-0.062670,-0.009446,0.488593,-0.015689,0.007938,2.002356,10.046786,-0.932456,23.500881,0.024942,-0.946049,-0.039346,0.015689,-0.007938,-0.002356,0.020212,-0.028503,-0.004338,0.000215,0.007991,0.023337,-0.000006,0.000007,-0.000197,0.000000,-0.000004,0.000089
1770939589.985784,-0.047129,-0.785396,0.078410,0.188496,-1.005313,-0.298417,0.000005,-0.000002,0.000130,0.000000,0.000003,-0.000034,0.028584,-0.000608,-0.006893,-0.098085,0.098846,0.035861,-0.037888,-0.233331,-0.603461,-0.028584,0.000608,0.506893,0.002005,-0.004447,1.993365,6.555813,-4.396039,24.397095,0.146350,-1.093853,-0.242856,-0.002005,0.004447,0.006635,0.000806,0.009520,0.006904,0.000008,-0.000213,-0.013784,0.000005,-0.000002,0.000130,0.000000,0.000003,-0.000034
1770939620.085769,0.329884,-0.518250,0.124554,-0.188496,-0.377023,0.580728,-0.000017,-0.000113,0.001109,-0.000000,0.000032,0.000467,0.054964,-0.000670,0.005021,-0.126592,0.127449,-0.021831,0.016095,-0.237351,-0.600074,-0.054964,0.000670,0.494979,-0.003395,0.005814,2.001785,-0.621000,2.604393,24.981654,-0.097218,-1.424696,0.156563,0.003395,-0.005814,-0.001785,0.000453,-0.013325,-0.002519,-0.000007,-0.001219,0.009979,-0.000017,-0.000113,0.001108,-0.000000,0.000032,0.000467
1770939701.785778,-0.518506,-0.252589,0.782369,-0.157080,-0.471120,0.347938,0.000143,0.001262,-0.012679,0.000000,-0.000119,-0.002363,-0.001525,0.009997,-0.000536,-0.067206,0.039050,0.071684,-0.046337,0.220749,-0.682715,0.001525,-0.009997,0.500536,0.006546,-0.002750,2.000069,20.503570,5.499671,13.748157,-0.189846,-0.039286,0.290442,-0.006546,0.002750,-0.000069,-0.008839,0.011096,0.000002,-0.000011,0.009985,-0.001085,0.000143,0.001261,-0.012666,0.000000,-0.000119,-0.002361
1770939735.585783,-0.361165,0.015287,0.727740,0.502655,-1.413528,0.691535,-0.000118,0.000421,-0.005174,0.000000,-0.000189,-0.000385,-0.004969,0.009982,-0.001853,-0.059626,0.021289,0.071461,-0.044778,0.268399,-0.698623,0.004969,-0.009982,0.501853,0.004438,-0.001841,2.004289,10.384474,19.549844,-11.969879,-0.666255,1.027686,1.074216,-0.004438,0.001841,-0.004289,-0.006046,0.007469,-0.004261,-0.000037,0.009954,-0.003752,-0.000118,0.000420,-0.005169,0.000000,-0.000188,-0.000385
1770939765.585791,0.754094,0.659238,0.508906,0.047124,-0.738262,-0.755392,-0.000112,0.000497,-0.006251,-0.000000,-0.000012,0.001410,0.099997,-0.009399,0.042882,-0.174544,0.183947,0.020997,-0.061742,0.165927,-0.665631,-0.099997,0.009399,0.457118,-0.007363,0.032357,1.993458,18.644510,-14.114106,-10.012883,0.469448,1.196223,-0.752209,0.007363,-0.032357,0.006542,-0.015394,-0.064821,-0.000080,-0.000804,-0.017895,0.084309,-0.000111,0.000496,-0.006245,-0.000000,-0.000012,0.001408
1770939799.385785,-0.047121,0.031426,0.063004,0.078540,-1.350884,0.644131,-0.000003,-0.000010,-0.000172,0.000000,-0.000001,-0.000104,0.040392,0.009993,-0.015813,-0.126647,0.112956,0.062140,-0.024112,0.245884,-0.691987,-0.040392,-0.009993,0.515813,-0.000113,-0.002675,1.995706,19.840517,16.149202,2.780586,-0.541463,0.500127,0.880738,0.000113,0.002675,0.004294,0.002876,0.004363,0.004441,-0.000315,0.011251,-0.031163,-0.000003,-0.000010,-0.000172,0.000000,-0.000001,-0.000104
1770939835.085792,0.565475,-0.188499,0.157629,-0.094248,-1.130970,0.597123,0.000012,0.000004,-0.000549,-0.000000,-0.000003,-0.000220,0.093167,-0.009992,0.010634,-0.165075,0.174958,-0.025360,-0.052131,0.155268,-0.663636,-0.093167,0.009992,0.489366,-0.002973,0.014580,1.995136,18.396121,14.874014,10.010106,-0.495441,0.073088,0.802403,0.002973,-0.014580,0.004864,-0.008499,-0.028824,0.002102,-0.000212,-0.011915,0.020225,0.000012,0.000004,-0.000549,-0.000000,-0.000003,-0.000220
1770939890.285802,0.518359,-0.078533,-0.439722,-0.251327,-0.989595,-0.094232,0.000003,-0.000007,-0.000101,-0.000000,-0.000006,-0.000016,0.073260,-0.009986,-0.004132,-0.140211,0.150835,-0.045214,-0.032369,-0.143567,-0.629020,-0.073260,0.009986,0.504132,-0.001391,-0.000317,2.000038,12.976766,3.203299,21.477189,-0.112084,-0.730048,0.175918,0.001391,0.000317,-0.000038,0.002740,-0.000786,-0.000068,0.000082,-0.009345,-0.008964,0.000003,-0.000007,-0.000101,-0.000000,-0.000006,-0.000016
1770939963.585775,-0.675378,0.234728,0.733036,0.078540,-0.832488,-0.692934,-0.000064,0.000891,-0.010470,0.000000,-0.000034,0.001784,-0.027383,0.009995,-0.002927,0.053213,-0.077511,0.076084,-0.051114,0.232758,-0.686722,0.027383,-0.009995,0.502927,0.008129,-0.011429,1.998792,19.497141,-14.323718,-6.416979,0.501392,1.027300,-0.802324,-0.008129,0.011429,0.001208,-0.003212,0.027859,0.000477,-0.000058,0.009821,-0.006119,-0.000064,0.000891,-0.010459,0.000000,-0.000034,0.001782
1770939993.585795,-0.015686,0.738279,0.000197,0.518363,-1.539364,-0.738399,-0.000022,-0.000005,-0.000197,0.000000,-0.000016,0.000125,0.021887,0.004668,0.020639,-0.105594,0.098990,0.068056,-0.057279,0.245677,-0.690767,-0.021887,-0.004668,0.479361,-0.001276,0.009687,2.002161,20.462224,-6.313031,-13.967729,0.202495,1.453759,-0.340194,0.001276,-0.009687,-0.002161,-0.006674,-0.018299,-0.002529,0.000192,0.003760,0.041328,-0.000022,-0.000005,-0.000197,0.000000,-0.000016,0.000125
1770940023.685779,-0.188455,-0.000007,0.078934,0.659734,-1.492204,-0.455657,-0.000041,0.000007,-0.000395,0.000000,-0.000052,0.000126,0.004795,0.001532,-0.004798,-0.070283,0.068056,0.058488,-0.055796,0.253906,-0.695005,-0.004795,-0.001532,0.504798,0.003544,0.001139,1.994023,23.569471,-10.034019,0.167145,0.338099,0.775826,-0.543893,-0.003544,-0.001139,0.005977,-0.007289,0.001405,0.005989,-0.000015,0.001577,-0.009580,-0.000041,0.000007,-0.000394,0.000000,-0.000052,0.000126
1770940079.685755,-0.235618,0.644022,-0.612566,0.706858,-0.188492,-0.172881,-0.000001,0.000005,-0.000045,0.000000,-0.000004,0.000094,0.022221,-0.010000,0.000002,-0.088115,0.104795,0.032142,-0.065200,0.107225,-0.654832,-0.022221,0.010000,0.499998,-0.001020,0.003215,1.999760,4.884204,0.045298,25.411505,0.005299,-1.201972,-0.015017,0.001020,-0.003215,0.000240,-0.001293,-0.006618,0.000080,-0.000000,-0.009987,-0.000219,-0.000001,0.000005,-0.000045,0.000000,-0.000004,0.000094
1770940136.985802,0.518358,-0.424095,-0.220324,0.109956,-0.659738,-0.376871,0.000005,-0.000020,0.000413,-0.000000,0.000004,-0.000120,0.053532,-0.009988,-0.001069,-0.120431,0.132797,-0.041207,-0.037857,-0.209163,-0.610848,-0.053532,0.009988,0.501069,-0.006081,0.004868,2.000345,0.395658,-0.868157,25.962580,0.023107,-1.355895,-0.047424,0.006081,-0.004868,-0.000345,0.005988,-0.014331,-0.001053,0.000021,-0.009850,-0.002667,0.000005,-0.000020,0.000412,-0.000000,0.000004,-0.000120
1770940217.485790,-0.754036,0.235299,0.648339,0.000000,-1.256638,0.629150,0.000054,0.000320,-0.004313,-0.000000,0.000001,-0.000832,-0.028065,0.009981,-0.002116,0.053242,-0.077274,0.076108,-0.051538,0.218376,-0.681991,0.028065,-0.009981,0.502116,0.006275,-0.006344,1.999417,17.334430,11.779139,-14.671411,-0.412021,1.366042,0.655070,-0.006275,0.006344,0.000583,-0.004884,0.017156,0.000150,-0.000042,0.009849,-0.004506,0.000053,0.000320,-0.004309,-0.000000,0.000001,-0.000831
1770940247.585778,-0.659728,-0.440265,0.602218,0.125664,-0.675431,0.628342,-0.000007,0.000442,-0.005316,0.000000,-0.000012,-0.000024,-0.011456,-0.004377,0.007258,0.015791,0.040057,0.055659,-0.070371,0.198233,-0.677283,0.011456,0.004377,0.492742,0.005897,0.004892,1.990381,15.594766,11.554292,17.298211,-0.377922,-0.413507,0.623691,-0.005897,-0.004892,0.009619,-0.015046,-0.002930,0.009578,-0.000063,-0.004206,0.014551,-0.000007,0.000441,-0.005310,0.000000,-0.000012,-0.000024
1770940277.685774,0.172811,0.706877,-0.156533,0.282743,-0.942446,0.738343,-0.000023,-0.000018,-0.000547,0.000000,-0.000032,-0.000068,0.053947,0.007985,0.028777,-0.145009,0.135958,0.067020,-0.044148,0.223093,-0.681958,-0.053947,-0.007985,0.471223,-0.010980,0.020447,2.006757,15.540437,20.328589,1.782787,-0.687061,0.393997,1.120656,0.010980,-0.020447,-0.006757,0.000947,-0.045928,-0.009248,0.000459,0.004866,0.057841,-0.000023,-0.000018,-0.000546,0.000000,-0.000032,-0.000068
1770940307.685821,-0.141368,0.392718,-0.141191,0.047124,-1.209513,-0.329931,-0.000003,-0.000019,-0.000180,-0.000000,-0.000000,0.000063,0.028180,0.007820,-0.006727,-0.112724,0.101111,0.063857,-0.039935,0.257347,-0.695629,-0.028180,-0.007820,0.506727,-0.001142,0.003429,1.996449,24.081922,-7.282974,2.567809,0.248353,0.682825,-0.390142,0.001142,-0.003429,0.003551,-0.001303,-0.007195,0.003357,-0.000105,0.008188,-0.013215,-0.000003,-0.000019,-0.000180,-0.000000,-0.000000,0.000063
1770940337.785792,-0.094262,0.125675,0.031609,-0.267035,-1.319457,-0.628416,0.000014,-0.000011,-0.000193,-0.000000,-0.000012,0.000098,0.041914,0.004675,0.005957,-0.129230,0.123628,0.063456,-0.051095,0.273315,-0.701344,-0.041914,-0.004675,0.494043,-0.001345,0.006616,1.999021,20.176767,-15.288923,2.438704,0.511032,0.577045,-0.819359,0.001345,-0.006616,0.000979,-0.003898,-0.012943,0.000454,0.000056,0.004168,0.012086,0.000014,-0.000011,-0.000193,-0.000000,-0.000012,0.000098
