t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770770374.392230,0.361418,0.282108,0.462608,0.172788,-0.612483,-0.646187,-0.000135,0.000635,-0.007077,-0.000000,-0.000127,0.002161,0.075583,0.009993,0.003444,-0.161454,0.151763,0.060092,-0.024001,0.221173,-0.682061,-0.075583,-0.009993,0.496556,0.001956,0.003399,1.999221,-0.001956,-0.003399,0.000779,-0.006663,-0.004161,0.000532,0.000069,0.009435,0.007616,-0.000135,0.000635,-0.007070,-0.000000,-0.000127,0.002158
1770770455.992193,0.612609,0.109957,-0.628273,-0.486947,-0.848222,0.251359,0.000001,-0.000001,-0.000045,-0.000000,-0.000008,-0.000031,0.075562,-0.009984,-0.003540,-0.138471,0.149135,-0.056437,0.010872,-0.221664,-0.605874,-0.075562,0.009984,0.503540,-0.002214,-0.000766,1.999830,0.002214,0.000766,0.000170,0.004611,-0.000809,0.000155,0.000071,-0.009411,-0.007806,0.000001,-0.000001,-0.000045,-0.000000,-0.000008,-0.000031
1770770530.092278,0.502587,0.438837,0.607853,-0.141372,-0.534044,-0.391784,0.000068,0.000985,-0.010950,0.000000,-0.000027,-0.000915,0.091046,0.009988,0.004125,-0.171296,0.161707,0.048420,0.029127,0.158186,-0.663925,-0.091046,-0.009988,0.495875,-0.000355,0.002137,1.999443,0.000355,-0.002137,0.000557,-0.001402,-0.004128,0.000196,0.000082,0.009188,0.009114,0.000068,0.000985,-0.010939,0.000000,-0.000027,-0.000914
1770770560.192204,0.109961,0.298487,-0.738105,0.109956,-1.193804,-0.392775,-0.000005,-0.000036,-0.000169,0.000000,-0.000001,0.000076,0.043330,-0.003007,-0.016814,-0.116227,0.121889,0.033148,-0.049470,0.146652,-0.663001,-0.043330,0.003007,0.516814,0.012917,-0.010579,1.996417,-0.012917,0.010579,0.003583,-0.012004,0.030947,0.004888,0.000101,-0.001546,-0.033693,-0.000005,-0.000036,-0.000169,0.000000,-0.000001,0.000076
1770770590.292175,-0.706798,-0.675579,0.536078,0.298451,-1.083773,0.298431,-0.000060,0.000137,-0.002007,0.000000,-0.000077,0.000020,-0.015402,-0.006015,-0.023462,0.052046,-0.020154,0.050895,-0.069950,0.088338,-0.652909,0.015402,0.006015,0.523462,0.017637,-0.022293,1.993938,-0.017637,0.022293,0.006062,-0.008291,0.056278,0.005140,0.000282,-0.006730,-0.046777,-0.000060,0.000137,-0.002005,0.000000,-0.000077,0.000020
1770770620.292214,0.141427,-0.722838,0.615054,0.628319,-0.549580,0.014456,-0.000055,0.000271,-0.002444,0.000000,-0.000198,0.001252,0.040179,-0.004502,0.016185,-0.115986,0.121944,0.040683,-0.055433,-0.052948,-0.643620,-0.040179,0.004502,0.483815,-0.001220,0.003674,2.000004,0.001220,-0.003674,-0.000004,-0.001256,-0.007625,-0.000316,-0.000145,-0.005793,0.032131,-0.000055,0.000271,-0.002441,0.000000,-0.000198,0.001250
1770770707.392168,0.015752,-0.675344,-0.660921,0.188496,-0.345626,-0.690284,-0.000044,-0.000098,0.001187,-0.000000,0.000050,-0.000867,0.024401,-0.009987,-0.001317,-0.081898,0.098124,-0.022323,-0.049214,-0.350601,-0.542536,-0.024401,0.009987,0.501317,-0.004480,-0.003453,2.000182,0.004480,0.003453,-0.000182,0.011167,0.001749,-0.000027,0.000026,-0.009910,-0.002874,-0.000044,-0.000098,0.001186,-0.000000,0.000050,-0.000866
1770770817.892205,-0.345468,0.156417,0.557463,0.282743,-0.722335,0.014048,-0.000107,0.000663,-0.007685,0.000000,-0.000231,0.001660,0.004880,0.009999,0.000196,-0.080106,0.059422,0.070259,-0.045285,0.277457,-0.703073,-0.004880,-0.009999,0.499804,0.006470,0.001967,2.000090,-0.006470,-0.001967,-0.000090,-0.013228,0.002746,0.000056,0.000004,0.009987,0.000439,-0.000107,0.000662,-0.007677,0.000000,-0.000231,0.001659
1770770920.792185,-0.078458,-0.612418,-0.458082,-0.785398,-0.487399,-0.081287,-0.000082,-0.000193,0.002551,-0.000000,0.000453,0.002747,0.038204,-0.009987,-0.001887,-0.099103,0.112728,-0.039777,-0.036103,-0.318246,-0.562034,-0.038204,0.009987,0.501887,-0.006522,-0.001003,1.999821,0.006522,0.001003,0.000179,0.012385,-0.004520,0.000130,0.000038,-0.009826,-0.004147,-0.000082,-0.000193,0.002548,-0.000000,0.000452,0.002744
1770770950.792207,-0.377001,-0.376933,-0.723040,0.188496,-0.078552,-0.235045,0.000010,-0.000058,0.000474,0.000000,0.000012,-0.000574,0.025939,-0.005152,-0.002999,-0.088419,0.095803,0.016214,-0.040281,-0.332814,-0.553352,-0.025939,0.005152,0.502999,-0.003325,-0.005429,2.002084,0.003325,0.005429,-0.002084,0.011061,0.006351,-0.001861,0.000031,-0.004989,-0.006124,0.000010,-0.000058,0.000474,0.000000,0.000012,-0.000573
1770770980.892212,-0.298414,-0.691118,-0.157914,-0.471239,-0.801206,0.109545,-0.000037,-0.000033,0.000834,-0.000000,0.000100,0.000410,0.036440,0.006348,0.002083,-0.110624,0.099482,0.037115,0.031049,-0.310030,-0.567106,-0.036440,-0.006348,0.497917,-0.006916,-0.001323,1.996584,0.006916,0.001323,0.003416,0.013423,-0.004396,0.003170,0.000026,0.006186,0.004391,-0.000037,-0.000033,0.000834,-0.000000,0.000100,0.000410
1770771010.992219,-0.424107,-0.785413,-0.534138,-0.282743,-1.350887,0.706797,-0.000008,0.000015,0.000067,0.000000,0.000002,0.000061,0.036666,-0.000263,0.000258,-0.104970,0.105134,0.010668,-0.012155,-0.312267,-0.565279,-0.036666,0.000263,0.499742,-0.001403,0.000665,2.000546,0.001403,-0.000665,-0.000546,0.001824,-0.002488,-0.000637,-0.000000,-0.000282,0.000505,-0.000008,0.000015,0.000067,0.000000,0.000002,0.000061
1770771041.092228,0.628306,-0.125644,-0.676029,0.392699,-0.596967,-0.580681,0.000012,-0.000020,0.000587,0.000000,0.000065,-0.000514,0.047694,0.005029,0.003407,-0.120664,0.112935,0.016187,0.039293,-0.294913,-0.573928,-0.047694,-0.005029,0.496593,-0.004241,0.002942,2.002302,0.004241,-0.002942,-0.002302,0.004638,-0.009083,-0.002759,0.000034,0.004694,0.007039,0.000012,-0.000020,0.000586,0.000000,0.000065,-0.000513
1770771126.192193,0.455383,0.156260,0.432268,-0.785398,-0.627331,-0.057761,0.000148,0.000819,-0.008153,-0.000000,-0.000987,-0.005071,0.094414,0.009999,0.004430,-0.170916,0.161917,0.032704,0.043882,0.065952,-0.647984,-0.094414,-0.009999,0.495570,0.001046,0.006998,1.999060,-0.001046,-0.006998,0.000940,-0.008478,-0.011353,-0.000046,0.000088,0.009110,0.009752,0.000148,0.000818,-0.008145,-0.000000,-0.000986,-0.005066
1770771156.192205,0.738276,-0.188489,-0.408386,0.062832,-1.570796,0.329880,-0.000001,-0.000006,-0.000021,0.000000,-0.000000,-0.000013,0.086797,-0.009612,-0.003899,-0.151471,0.162492,-0.052394,-0.026742,-0.130458,-0.632195,-0.086797,0.009612,0.503899,0.007911,0.004417,1.996152,-0.007911,-0.004417,0.003848,-0.018139,-0.000415,0.003648,0.000075,-0.008891,-0.008594,-0.000001,-0.000006,-0.000021,0.000000,-0.000000,-0.000013
1770771195.492204,0.612706,-0.298537,0.441314,0.486947,-1.507874,0.455775,-0.000096,0.000085,-0.001492,0.000000,-0.000091,-0.000244,0.086399,0.009984,0.002489,-0.166096,0.155918,0.045337,0.034955,0.122690,-0.656057,-0.086399,-0.009984,0.497511,-0.000778,-0.000556,2.000759,0.000778,0.000556,-0.000759,0.001889,0.000301,-0.000754,0.000050,0.009508,0.005815,-0.000096,0.000085,-0.001490,0.000000,-0.000090,-0.000244
1770771234.592257,0.643898,-0.361452,0.457778,-0.675442,-1.397802,0.691974,0.000128,0.000169,-0.002248,-0.000000,-0.000207,-0.000824,0.108361,-0.009987,0.000431,-0.168302,0.178110,-0.062267,0.021897,-0.142264,-0.628584,-0.108361,0.009987,0.499569,0.000762,0.007448,1.997840,-0.000762,-0.007448,0.002160,-0.008486,-0.012484,0.000727,-0.000009,-0.010012,-0.000222,0.000128,0.000169,-0.002245,-0.000000,-0.000206,-0.000823
1770771264.692228,0.062699,-0.754181,0.599415,-0.565487,-1.115046,-0.738224,0.000133,0.000198,-0.002513,0.000000,-0.000219,-0.000050,0.059683,0.004131,-0.015130,-0.135852,0.130467,0.033670,0.017332,-0.068070,-0.642478,-0.059683,-0.004131,0.515130,0.004543,-0.012934,1.998180,-0.004543,0.012934,0.001820,0.004839,0.026805,0.003403,-0.000125,0.005923,-0.029929,0.000133,0.000198,-0.002510,0.000000,-0.000219,-0.000050
1770771306.792205,0.455529,-0.659712,0.203901,0.094248,-0.628318,0.392703,0.000002,-0.000022,0.000303,0.000000,-0.000001,-0.000004,0.057122,-0.009982,-0.003233,-0.122701,0.135553,-0.040097,-0.041366,-0.194056,-0.615713,-0.057122,0.009982,0.503233,0.004386,-0.004773,2.000717,-0.004386,0.004773,-0.000717,-0.003070,0.012602,-0.000028,0.000064,-0.009587,-0.007019,0.000002,-0.000022,0.000303,0.000000,-0.000001,-0.000004
1770771370.292384,0.062833,-0.628238,-0.566985,0.439823,-0.565674,-0.564162,-0.000001,-0.000081,0.001498,0.000000,0.000187,-0.001324,0.022506,-0.009999,-0.002016,-0.079783,0.097107,0.003125,-0.055442,-0.318422,-0.562058,-0.022506,0.009999,0.502016,0.000582,-0.008231,2.000259,-0.000582,0.008231,-0.000259,0.006896,0.014977,0.000147,0.000040,-0.009896,-0.004252,-0.000001,-0.000081,0.001497,0.000000,0.000187,-0.001323
1770771474.092288,0.000006,0.046248,0.761490,0.471239,-0.204104,0.058713,-0.000006,0.000876,-0.007508,0.000000,-0.000100,0.004119,0.044328,0.009996,0.002231,-0.133072,0.121602,0.067309,-0.040120,0.257096,-0.695004,-0.044328,-0.009996,0.497769,0.004653,0.003387,1.999974,-0.004653,-0.003387,0.000026,-0.011398,-0.001513,0.000073,0.000045,0.009779,0.004895,-0.000006,0.000876,-0.007500,0.000000,-0.000100,0.004115
1770771504.192205,0.141358,0.439842,-0.266648,-0.188496,-0.989588,-0.078492,0.000013,-0.000020,-0.000387,-0.000000,-0.000013,-0.000048,0.059563,-0.001894,0.006691,-0.142018,0.145240,0.049133,-0.057792,0.241507,-0.689133,-0.059563,0.001894,0.493309,0.003749,0.008350,1.999719,-0.003749,-0.008350,0.000281,-0.014499,-0.011143,-0.000411,-0.000025,-0.002685,0.013233,0.000013,-0.000019,-0.000387,-0.000000,-0.000013,-0.000048
1770771534.292200,0.534289,-0.095792,0.784688,0.361283,-0.659179,-0.349977,-0.000218,0.001544,-0.014998,0.000000,-0.000555,0.004402,0.090627,0.000081,0.012832,-0.171518,0.171887,0.047519,-0.048839,0.229684,-0.684632,-0.090627,-0.000081,0.487168,-0.003859,0.013177,1.995986,0.003859,-0.013177,0.004014,-0.005511,-0.027126,0.001562,0.000002,-0.002239,0.025541,-0.000218,0.001543,-0.014983,0.000000,-0.000555,0.004398
1770771564.392190,-0.345395,-0.204986,0.620696,0.644026,-0.847428,-0.018677,-0.000181,0.000783,-0.008086,0.000000,-0.000802,0.002969,-0.001138,0.004577,-0.038849,-0.048878,0.033487,0.053912,-0.040486,0.251476,-0.693757,0.001138,-0.004577,0.538849,0.012990,-0.019447,1.997929,-0.012990,0.019447,0.002071,-0.002328,0.046669,0.002026,-0.000355,0.004484,-0.077625,-0.000180,0.000782,-0.008078,0.000000,-0.000801,0.002966
1770771655.292174,-0.502613,-0.785100,0.138372,-0.282743,-0.329874,-0.425339,-0.000042,-0.000298,0.002999,-0.000000,0.000006,0.001224,0.022761,-0.009987,-0.001129,-0.083510,0.099473,0.015892,-0.056330,-0.269496,-0.587095,-0.022761,0.009987,0.501129,-0.004271,-0.003683,2.000020,0.004271,0.003683,-0.000020,0.011019,0.002352,0.000144,0.000023,-0.009924,-0.002482,-0.000041,-0.000298,0.002996,-0.000000,0.000006,0.001223
1770771694.592187,0.769697,-0.329865,-0.329826,0.738274,-1.429416,-0.534095,-0.000007,-0.000002,-0.000042,0.000000,-0.000008,0.000024,0.061657,0.009997,0.007589,-0.141443,0.127636,0.037045,0.048403,-0.208357,-0.610428,-0.061657,-0.009997,0.492411,-0.011689,0.005858,1.999623,0.011689,-0.005858,0.000377,0.015050,-0.021329,-0.001090,0.000151,0.009033,0.015748,-0.000007,-0.000002,-0.000042,0.000000,-0.000008,0.000024
1770771724.592263,-0.738265,-0.471212,-0.063265,-0.219911,-0.659748,0.518172,-0.000009,-0.000027,0.000433,-0.000000,0.000014,0.000191,0.009122,-0.000660,-0.013560,-0.070155,0.072185,0.050138,-0.052939,-0.213334,-0.610361,-0.009122,0.000660,0.513560,0.006920,-0.010357,1.997483,-0.006920,0.010357,0.002517,-0.001878,0.024792,0.002739,0.000018,-0.000413,-0.027097,-0.000009,-0.000027,0.000433,-0.000000,0.000014,0.000191
1770771804.092168,-0.267054,0.706884,-0.361114,-0.282743,-1.256623,-0.204216,0.000018,-0.000026,-0.000169,-0.000000,-0.000014,0.000013,0.026382,0.009990,0.001376,-0.111233,0.096802,0.067227,-0.038957,0.219597,-0.682277,-0.026382,-0.009990,0.498624,0.003506,0.001772,2.000178,-0.003506,-0.001772,-0.000178,-0.007846,0.000244,-0.000093,0.000027,0.009904,0.003010,0.000018,-0.000026,-0.000168,-0.000000,-0.000014,0.000013
1770771873.192221,-0.581190,-0.031398,-0.361421,-0.753982,-0.141385,0.360924,-0.000005,-0.000018,0.000138,-0.000000,0.000013,0.000359,0.013393,-0.009983,-0.000938,-0.071288,0.091125,0.033972,-0.066149,-0.166146,-0.624129,-0.013393,0.009983,0.500938,0.000868,-0.001786,2.000571,-0.000868,0.001786,-0.000571,0.000199,0.003971,-0.000515,0.000019,-0.009948,-0.002008,-0.000005,-0.000018,0.000138,-0.000000,0.000013,0.000359
1770771933.092217,-0.738280,-0.644038,-0.393045,0.204204,-0.911077,-0.722343,0.000005,0.000012,0.000346,0.000000,0.000015,-0.000224,0.010532,-0.009981,-0.000656,-0.064851,0.085059,0.033201,-0.064275,-0.293248,-0.575590,-0.010532,0.009981,0.500656,-0.002596,-0.002639,2.000561,0.002596,0.002639,-0.000561,0.007087,0.002140,-0.000467,0.000013,-0.009957,-0.001415,0.000005,0.000012,0.000346,0.000000,0.000015,-0.000223
1770772034.492253,-0.188683,0.674926,0.556096,-0.486947,-0.910618,-0.061119,0.000188,0.000516,-0.006317,-0.000000,-0.000444,-0.001713,0.034939,0.009993,0.001756,-0.122451,0.109905,0.067391,-0.040332,0.251781,-0.693122,-0.034939,-0.009993,0.498244,0.003907,0.004141,2.000132,-0.003907,-0.004141,-0.000132,-0.010813,-0.003535,-0.000147,0.000035,0.009854,0.003856,0.000187,0.000515,-0.006311,-0.000000,-0.000443,-0.001711
1770772089.292170,0.581120,-0.078851,0.254059,-0.267035,-0.298357,0.425635,0.000075,0.000311,-0.002731,0.000000,-0.000094,-0.001520,0.085146,-0.009994,-0.000457,-0.154369,0.165630,-0.043626,-0.041236,0.072593,-0.649284,-0.085146,0.009994,0.500457,-0.002250,0.011322,2.000129,0.002250,-0.011322,-0.000129,-0.006909,-0.021907,-0.002068,0.000009,-0.009871,-0.001759,0.000075,0.000311,-0.002728,0.000000,-0.000094,-0.001518
1770772139.992159,0.298461,-0.549589,0.343851,-0.031416,-0.015708,0.659138,-0.000010,-0.000189,0.001724,0.000000,0.000000,0.000596,0.052135,-0.009988,-0.004726,-0.118567,0.131287,-0.035440,-0.043840,-0.183518,-0.619126,-0.052135,0.009988,0.504726,0.000682,-0.004101,2.000693,-0.000682,0.004101,-0.000693,0.002777,0.007855,-0.000256,0.000094,-0.009472,-0.009949,-0.000010,-0.000189,0.001722,0.000000,0.000000,0.000595
1770772169.992193,-0.188493,-0.596900,-0.157058,0.235619,-1.350884,-0.298458,-0.000002,-0.000002,-0.000022,0.000000,-0.000001,0.000006,0.019811,0.001241,-0.009837,-0.089818,0.086287,0.050782,-0.044236,-0.168548,-0.623702,-0.019811,-0.001241,0.509837,0.002221,-0.014088,2.000073,-0.002221,0.014088,-0.000073,0.009865,0.026731,0.000445,-0.000024,0.001629,-0.019627,-0.000002,-0.000002,-0.000022,0.000000,-0.000001,0.000006
1770772200.092216,0.628131,0.313394,0.668073,-0.549779,-1.051842,0.568450,0.000188,0.000766,-0.008338,-0.000000,-0.000592,-0.002963,0.109735,0.009792,0.031886,-0.181763,0.172307,-0.007775,0.058383,-0.146178,-0.625629,-0.109735,-0.009792,0.468114,-0.014722,0.018874,2.006221,0.014722,-0.018874,-0.006221,0.009173,-0.045953,-0.011406,0.000623,0.002747,0.064394,0.000187,0.000765,-0.008330,-0.000000,-0.000591,-0.002960
1770772230.092251,0.345578,-0.424195,0.456249,0.109956,-0.078537,-0.455788,-0.000003,0.000080,-0.000718,0.000000,-0.000003,0.000257,0.058733,-0.000627,-0.012836,-0.131042,0.132216,-0.008952,-0.015126,-0.141241,-0.631673,-0.058733,0.000627,0.512836,0.005456,-0.003890,1.989071,-0.005456,0.003890,0.010929,-0.005693,0.011459,0.011608,0.000016,0.000880,-0.025639,-0.000003,0.000080,-0.000717,0.000000,-0.000003,0.000257
1770772260.092265,-0.722594,0.502619,-0.502101,-0.439823,-0.502604,0.031852,0.000028,0.000036,-0.000554,-0.000000,-0.000051,-0.000436,-0.002615,0.004166,-0.020932,-0.050146,0.035511,0.063181,-0.052327,-0.101909,-0.637397,0.002615,-0.004166,0.520932,0.012553,-0.020855,2.006099,-0.012553,0.020855,-0.006099,-0.001042,0.048608,-0.006216,-0.000174,0.004052,-0.041832,0.000028,0.000036,-0.000553,-0.000000,-0.000051,-0.000436
1770772290.192169,0.769709,0.612572,-0.486620,0.329867,-0.172771,-0.503121,-0.000019,0.000039,-0.000327,0.000000,-0.000017,0.000466,0.076326,-0.007854,0.019974,-0.145052,0.154156,-0.042973,-0.029618,-0.185970,-0.617726,-0.076326,0.007854,0.480026,-0.002923,0.014337,1.996828,0.002923,-0.014337,0.003172,-0.008073,-0.028259,0.000953,-0.000313,-0.010866,0.039193,-0.000019,0.000039,-0.000326,0.000000,-0.000017,0.000465
1770772349.792205,-0.549765,-0.361545,0.521968,0.078540,-0.879633,-0.015884,-0.000014,0.000261,-0.003605,-0.000000,-0.000013,0.000176,-0.006550,0.009987,-0.003436,-0.055591,-0.008384,0.073326,-0.047077,0.166529,-0.667010,0.006550,-0.009987,0.503436,0.006793,-0.009262,2.000847,-0.006793,0.009262,-0.000847,-0.002968,0.022752,-0.000965,-0.000068,0.009932,-0.006930,-0.000014,0.000261,-0.003601,-0.000000,-0.000013,0.000176
1770772379.792221,-0.188490,-0.251322,-0.486917,0.518363,-1.539376,-0.722591,-0.000006,-0.000005,-0.000030,0.000000,-0.000004,0.000025,0.008287,-0.006430,0.004950,-0.068600,0.083481,0.047970,-0.067559,0.107982,-0.655127,-0.008287,0.006430,0.495050,0.006134,0.002267,1.999431,-0.006134,-0.002267,0.000569,-0.012940,0.001832,0.000501,-0.000064,-0.006505,0.009836,-0.000006,-0.000005,-0.000030,0.000000,-0.000004,0.000025
1770772409.892158,0.298453,0.376960,-0.345247,-0.015708,-0.267037,-0.424138,-0.000002,0.000031,-0.000329,-0.000000,0.000002,0.000023,0.057111,-0.002455,0.016704,-0.135490,0.138792,0.032730,-0.044462,0.046741,-0.646933,-0.057111,0.002455,0.483296,-0.006092,0.015052,2.000291,0.006092,-0.015052,-0.000291,-0.003197,-0.032216,-0.002141,-0.000082,-0.004353,0.033180,-0.000002,0.000031,-0.000328,-0.000000,0.000002,0.000023
1770772439.892165,-0.439793,-0.172906,0.111209,0.675442,-0.596727,-0.393687,-0.000030,0.000119,-0.001254,0.000000,-0.000175,0.000988,-0.000428,0.000980,-0.018227,-0.054027,0.051308,0.056068,-0.053453,0.074857,-0.650914,0.000428,-0.000980,0.518227,0.005384,-0.009471,1.996548,-0.005384,0.009471,0.003452,0.000031,0.021768,0.003439,-0.000036,0.000963,-0.036418,-0.000029,0.000119,-0.001252,0.000000,-0.000175,0.000987
1770772469.892227,-0.078525,-0.581216,0.251841,0.219911,-0.989587,0.094207,-0.000015,0.000022,-0.000513,-0.000000,-0.000015,0.000041,0.030486,-0.000041,0.008503,-0.107855,0.108005,0.049887,-0.050212,0.072784,-0.650230,-0.030486,0.000041,0.491497,-0.001913,0.004246,1.998397,0.001913,-0.004246,0.001603,-0.000635,-0.009327,0.001318,-0.000001,-0.000559,0.016979,-0.000015,0.000022,-0.000513,-0.000000,-0.000015,0.000041
1770772532.692217,-0.251527,0.030478,0.527246,-0.518363,-0.627619,0.475758,0.000199,0.000938,-0.008884,-0.000000,-0.000700,-0.004519,0.029923,0.009994,0.001469,-0.117127,0.103014,0.069048,-0.040758,0.260065,-0.696412,-0.029923,-0.009994,0.498531,0.001080,0.001836,1.999144,-0.001080,-0.001836,0.000856,-0.003640,-0.002216,0.000826,0.000029,0.009892,0.003233,0.000199,0.000937,-0.008875,-0.000000,-0.000699,-0.004514
1770772562.792166,0.267124,-0.000081,0.252970,0.565487,-1.052218,0.282423,-0.000089,0.000081,-0.001643,0.000000,-0.000216,0.000320,0.057160,0.002109,0.012427,-0.143854,0.142133,0.059760,-0.055491,0.259621,-0.695874,-0.057160,-0.002109,0.487573,-0.000914,0.010318,1.998253,0.000914,-0.010318,0.001747,-0.008042,-0.019138,0.000670,0.000052,0.000685,0.024909,-0.000089,0.000081,-0.001641,0.000000,-0.000216,0.000320
1770772607.792191,0.644164,-0.738576,0.694904,0.329867,-1.507896,0.440159,-0.000137,0.000302,-0.003753,-0.000000,-0.000069,-0.000336,0.083936,-0.009984,0.000566,-0.156241,0.166972,-0.030049,-0.050653,0.156721,-0.664184,-0.083936,0.009984,0.499434,-0.002656,0.010807,1.997618,0.002656,-0.010807,0.002382,-0.005706,-0.021615,0.000512,-0.000011,-0.010033,0.000290,-0.000137,0.000302,-0.003749,-0.000000,-0.000069,-0.000336
1770772637.792194,-0.062830,0.439810,-0.518136,0.078540,-0.455532,0.455522,-0.000001,0.000013,-0.000227,-0.000000,0.000001,0.000009,0.036286,-0.004806,-0.018762,-0.107519,0.114625,0.030647,-0.050179,0.139673,-0.660344,-0.036286,0.004806,0.518762,0.004862,-0.009549,2.004384,-0.004862,0.009549,-0.004384,0.001043,0.021530,-0.003596,0.000180,-0.003439,-0.037635,-0.000001,0.000013,-0.000227,-0.000000,0.000001,0.000009
1770772695.292173,-0.267054,0.282252,0.679971,0.769690,-0.251163,0.499510,0.000018,0.000491,-0.004528,0.000000,-0.000165,0.003145,0.016013,0.009996,-0.000700,-0.098287,0.080021,0.071642,-0.043314,0.274027,-0.701721,-0.016013,-0.009996,0.500700,0.003274,-0.006495,1.999725,-0.003274,0.006495,0.000275,0.000493,0.014518,0.000502,-0.000014,0.010007,-0.001239,0.000018,0.000491,-0.004524,0.000000,-0.000164,0.003142
1770772788.992215,0.078512,-0.486891,-0.251858,0.644026,-0.188506,0.691769,0.000028,-0.000056,0.000531,-0.000000,0.000010,-0.000618,0.035055,-0.009988,-0.001706,-0.098637,0.112485,-0.026187,-0.047301,-0.260788,-0.590929,-0.035055,0.009988,0.501706,-0.005130,-0.002028,1.999808,0.005130,0.002028,0.000192,0.010933,-0.001387,0.000253,0.000034,-0.009853,-0.003755,0.000028,-0.000056,0.000530,-0.000000,0.000010,-0.000618
1770772818.992237,0.329860,-0.675478,0.738578,0.612611,-0.094244,-0.314449,0.000007,0.000036,-0.000304,-0.000000,-0.000004,0.000290,0.056688,0.008547,0.006385,-0.135413,0.123064,0.036464,0.043155,-0.221012,-0.606689,-0.056688,-0.008547,0.493615,-0.011932,0.002518,1.997863,0.011932,-0.002518,0.002137,0.018628,-0.015812,0.001082,0.000109,0.007802,0.013219,0.000007,0.000036,-0.000304,-0.000000,-0.000004,0.000289
1770772889.992204,0.125515,-0.205153,0.558186,-0.722566,-0.627393,0.618071,0.000149,0.000950,-0.008408,-0.000000,-0.000925,-0.005460,0.067648,0.009989,0.003331,-0.151963,0.141328,0.054064,0.013994,0.154440,-0.663584,-0.067648,-0.009989,0.496669,0.000242,0.003962,1.999397,-0.000242,-0.003962,0.000603,-0.004191,-0.006757,0.000187,0.000066,0.009506,0.007314,0.000149,0.000949,-0.008399,-0.000000,-0.000925,-0.005455
1770772943.392231,0.502639,0.125672,-0.471103,-0.785398,-1.366561,0.644128,0.000016,-0.000008,-0.000136,-0.000000,-0.000032,-0.000102,0.091305,-0.009991,-0.002374,-0.153986,0.164449,-0.059034,0.012393,-0.169390,-0.622124,-0.091305,0.009991,0.502374,-0.000644,0.006561,1.998740,0.000644,-0.006561,0.001260,-0.005197,-0.012168,0.000097,0.000047,-0.009507,-0.005633,0.000016,-0.000008,-0.000136,-0.000000,-0.000032,-0.000102
1770772973.492261,-0.298454,-0.062836,-0.596977,0.408407,-0.848240,0.722578,0.000003,0.000004,0.000075,0.000000,0.000010,-0.000011,0.015945,-0.001308,-0.023895,-0.078012,0.080909,0.043531,-0.048531,-0.165996,-0.625033,-0.015945,0.001308,0.523895,0.010295,-0.020033,1.997223,-0.010295,0.020033,0.002777,0.002208,0.044897,0.003493,0.000062,-0.000545,-0.047757,0.000003,0.000004,0.000075,0.000000,0.000010,-0.000011
1770773047.592196,0.125648,0.047032,0.268851,-0.078540,-0.879638,0.094427,0.000016,0.000092,-0.001815,-0.000000,-0.000008,-0.000179,0.059423,0.009981,0.003154,-0.147280,0.136472,0.063600,-0.031279,0.227399,-0.684380,-0.059423,-0.009981,0.496846,0.001638,0.002373,1.999805,-0.001638,-0.002373,0.000195,-0.005136,-0.002619,0.000091,0.000063,0.009579,0.006883,0.000016,0.000092,-0.001814,-0.000000,-0.000008,-0.000179
1770773077.692213,0.644095,0.266999,0.205094,0.596903,-1.429342,-0.644423,-0.000069,0.000036,-0.000890,0.000000,-0.000083,0.000396,0.083775,0.000864,0.010181,-0.164796,0.164700,0.046430,-0.046091,0.217417,-0.680248,-0.083775,-0.000864,0.489819,-0.000003,0.010143,2.000951,0.000003,-0.010143,-0.000951,-0.009530,-0.017744,-0.002435,0.000018,-0.000842,0.020344,-0.000069,0.000036,-0.000889,0.000000,-0.000083,0.000396
1770773107.792188,-0.486921,-0.487469,0.760299,0.094248,-1.209497,0.125721,-0.000026,0.000522,-0.006316,-0.000000,-0.000016,-0.000057,-0.003724,0.004708,-0.037108,-0.041542,0.021406,0.055732,-0.042882,0.241553,-0.690825,0.003724,-0.004708,0.537108,0.014717,-0.019517,1.992198,-0.014717,0.019517,0.007802,-0.005275,0.048577,0.007638,-0.000349,0.004427,-0.074157,-0.000026,0.000522,-0.006310,-0.000000,-0.000016,-0.000057
1770773214.092216,0.753986,-0.691103,-0.535446,-0.502655,-0.659954,0.501458,-0.000003,-0.000047,0.001375,-0.000000,0.000220,0.001197,0.039221,-0.009987,-0.001958,-0.096894,0.110717,-0.047075,-0.025555,-0.363220,-0.533994,-0.039221,0.009987,0.501958,-0.006512,-0.003452,2.000155,0.006512,0.003452,-0.000155,0.014724,-0.000213,-0.000017,0.000039,-0.009816,-0.004300,-0.000003,-0.000047,0.001374,-0.000000,0.000219,0.001195
